fold_id,model,rmse,mae,r2
47,forward_master,0.3477521321536081,0.22912008322435493,0.0315398737824778
47,forward_independent,0.5217856882873344,0.48630720668556227,0.3491488740648526
47,forward_collaborative_actual,0.46649247844309305,0.42174060006455827,0.479780501545611
47,forward_collaborative_deploy,0.5362256175101124,0.5014856808542401,0.312627029174101
48,forward_master,0.3194599786073173,0.22082706374392708,0.18271212089626765
48,forward_independent,0.5012598624090927,0.44495068232991963,0.42233910735514435
48,forward_collaborative_actual,0.45713897130057357,0.38342588914912024,0.5195550871828742
48,forward_collaborative_deploy,0.4767176985090961,0.43506945571730243,0.4775200160932801
49,forward_master,0.37159801466404885,0.272084206074452,-0.02076743235903411
49,forward_independent,0.4952185409555484,0.45946226602143453,0.4920754556525807
49,forward_collaborative_actual,0.46903603488037865,0.4132767350740146,0.5443642139274316
49,forward_collaborative_deploy,0.5151798073197825,0.4674002057821709,0.4503033733855253
50,forward_master,0.43219984584517446,0.2593689386548147,-0.4492847937390807
50,forward_independent,0.562837415938069,0.4990424049400003,0.2670761925402094
50,forward_collaborative_actual,0.5509062338539772,0.4347709087178346,0.29782028110731196
50,forward_collaborative_deploy,0.5931530980670606,0.5283000116331138,0.18599604634473832
51,forward_master,0.4271001783094707,0.3004739107317794,-0.031178790481261265
51,forward_independent,0.5346746843585906,0.5002222488195331,0.4079141931286767
51,forward_collaborative_actual,0.4611840524198385,0.40958235733903053,0.5594918281716912
51,forward_collaborative_deploy,0.53613518404159,0.4977570331975258,0.40467513129270594
52,forward_master,0.3872741096636645,0.25598397123405087,0.03912021459221049
52,forward_independent,0.5069908972244713,0.4473995102255612,0.3855342814835724
52,forward_collaborative_actual,0.467632001671183,0.38595918641448945,0.4772358678693922
52,forward_collaborative_deploy,0.534022852827606,0.4807732263199919,0.31826275757265776
53,forward_master,0.42783366053811644,0.30519112321737424,-0.4185727184431931
53,forward_independent,0.5427088488505188,0.49808195442613135,0.322856192032417
53,forward_collaborative_actual,0.4556621384963013,0.4124280709269345,0.5226543228107163
53,forward_collaborative_deploy,0.5366539867811734,0.5040690724770865,0.3378813421805483
54,forward_master,0.3597426592154906,0.23268780593229335,0.17088263729390207
54,forward_independent,0.47455801870066494,0.4255648822526515,0.2927375624127787
54,forward_collaborative_actual,0.467468496028971,0.39640990793870984,0.3137116020157381
54,forward_collaborative_deploy,0.48684048768627797,0.4385261330126618,0.2556531774737285
55,forward_master,0.3588460613151886,0.24752062708105113,0.034221282089319516
55,forward_independent,0.4928243132404637,0.4409772985566932,0.5446078680232475
55,forward_collaborative_actual,0.48054608734319704,0.3916987895923693,0.5670164836358957
55,forward_collaborative_deploy,0.5185060776481457,0.4476494069885258,0.4959089639536284
56,forward_master,0.4803165062891888,0.32855523820342186,0.09875409629466647
56,forward_independent,0.5023964400264767,0.4361200743918591,0.2694021150115141
56,forward_collaborative_actual,0.42953734092749146,0.35087197132624376,0.4659435647943714
56,forward_collaborative_deploy,0.4995341014758555,0.44158122122939397,0.2777033731495906
57,forward_master,0.37031274151618054,0.23302299178218652,-0.06276933060152912
57,forward_independent,0.5177247586697736,0.4905173064774643,0.47645242350441475
57,forward_collaborative_actual,0.499312291114432,0.4365811993120768,0.5130293368705621
57,forward_collaborative_deploy,0.5375361538931667,0.5051333860541055,0.4356173634363618
58,forward_master,0.2965570427344835,0.20555914539427889,0.08134584248694798
58,forward_independent,0.47981411978495353,0.456143066860584,0.5539456702565436
58,forward_collaborative_actual,0.4684503043074713,0.41913145851311173,0.5748239802638352
58,forward_collaborative_deploy,0.48974816637317675,0.457459302230408,0.5352842962223403
59,forward_master,0.2382000158223598,0.17827757347443887,-0.817547229459977
59,forward_independent,0.49577261215119084,0.4078763165960983,0.4506868508748707
59,forward_collaborative_actual,0.48577608114619714,0.3843936560100919,0.47261571308320904
59,forward_collaborative_deploy,0.5010261405044458,0.41765333661805365,0.4389834118058181
60,forward_master,0.493372323533169,0.3542945972894496,-0.07389521894934381
60,forward_independent,0.48892267614057694,0.45797284395144355,0.34607645920967456
60,forward_collaborative_actual,0.43785699904000197,0.3689475927513087,0.4755414089742108
60,forward_collaborative_deploy,0.5203346701633158,0.4813785192326325,0.259351513445076
61,forward_master,0.37360696081012923,0.2463918759079617,0.08124344602523303
61,forward_independent,0.5003525467188416,0.4496828884914686,0.2137617096773946
61,forward_collaborative_actual,0.4466836470434906,0.3860480021913971,0.37338315164978186
